order_item_id,order_id,product_id,quantity,unit_price_mrp,unit_cost
69731,119962,44,4,297.25,210.87
69736,119963,48,3,312.97,210.77
69739,119964,51,4,31.94,22.65
69743,119965,55,3,106.94,60.88
69745,119966,8,1,89.09,53.08
69749,119967,87,1,214.6,130.18
69751,119968,137,1,349.49,272.01
69756,119969,59,1,325.4,194.15
69760,119970,41,4,347.98,245.61
69764,119971,55,3,106.94,60.88
69767,119972,159,3,175.4,104.07
69772,119973,61,1,326.83,252.97
69776,119974,81,3,159.76,113.12
69779,119975,120,3,265.28,157.65
69783,119976,12,2,131.01,84.05
69789,119977,44,3,297.25,210.87
69790,119978,131,4,253.7,202.33
69795,119979,116,2,322.03,217.58
69799,119980,10,3,184.14,114.68
69805,119981,134,1,284.87,206.71
69806,119982,166,1,155.27,114.82
69809,119983,61,4,326.83,252.97
69810,119984,119,1,126.69,70.45
69815,119985,53,1,364.88,223.42
69818,119986,20,2,280.01,184.82
69822,119987,63,4,106.62,70.03
69828,119988,98,4,148.83,94.85
69834,119989,161,3,228.71,166.65
69838,119990,165,2,179.45,109.81
69840,119991,69,3,217.14,157.59
69846,119992,27,1,377.01,291.7
69848,119993,134,1,284.87,206.71
69851,119994,173,2,171.43,120.68
69854,119995,24,1,138.45,94.15
69857,119996,47,2,309.1,213.38
69860,119997,118,1,94.19,68.82
69865,119998,51,2,31.94,22.65
69867,119999,20,3,280.01,184.82
69869,120000,5,2,248.42,180.61
69875,120001,98,4,148.83,94.85
69881,120002,137,2,349.49,272.01
69884,120003,129,4,375.74,272.04
69885,120004,157,2,29.63,23.43
69886,120005,66,3,178.62,108.16
69892,120006,138,3,214.31,144.74
69896,120007,50,2,29.66,17.11
69898,120008,137,1,349.49,272.01
69899,120009,171,1,206.81,138.23
69903,120010,124,3,182.71,144.64
69905,120011,120,4,265.28,157.65
69908,120012,148,1,68.28,46.47
69914,120013,164,1,230.65,162.13
69916,120014,80,4,110.3,80.75
69921,120015,53,3,364.88,223.42
69922,120016,135,4,156.61,97.63
69928,120017,75,1,39.56,24.51
69933,120018,98,2,148.83,94.85
69935,120019,17,2,44.72,35.2
69937,120020,110,2,266.86,203.43
69941,120021,150,4,256.7,146.66
69942,120022,98,2,148.83,94.85
69947,120023,75,2,39.56,24.51
69953,120024,145,3,128.89,89.93
69956,120025,27,2,377.01,291.7
69960,120026,96,3,55.38,42.88
69961,120027,63,1,106.62,70.03
69965,120028,142,4,162.72,93.32
69967,120029,90,4,375.96,219.7
69970,120030,52,3,139.46,94.43
69976,120031,150,1,256.7,146.66
69980,120032,102,3,81.42,63.07
69984,120033,180,1,377.29,261.79
69986,120034,68,3,378.31,238.64
69992,120035,120,4,265.28,157.65
69997,120036,61,4,326.83,252.97
70002,120037,112,4,55.6,35.69
70008,120038,123,3,25.87,20.23
70009,120039,139,1,323.35,230.38
70014,120040,132,3,73.23,49.77
70016,120041,112,3,55.6,35.69
70020,120042,130,2,236.62,135.89
70022,120043,109,2,143.65,105.82
70027,120044,106,3,228.52,165.21
70030,120045,64,3,330.85,253.16
70036,120046,71,1,385.73,236.43
70041,120047,155,1,322.17,199.01
70047,120048,116,4,322.03,217.58
70051,120049,128,1,84.41,58.18
70056,120050,140,1,286.75,214.76
70058,120051,121,3,377.37,297.55
70063,120052,140,3,286.75,214.76
70069,120053,152,3,225.44,159.92
70074,120054,78,1,394.55,240.88
70077,120055,99,2,295.86,229.08
70079,120056,34,1,73.55,55.2
70084,120057,34,3,73.55,55.2
70085,120058,50,3,29.66,17.11
70086,120059,140,1,286.75,214.76
70087,120060,82,1,260.74,178.33
70091,120061,137,1,349.49,272.01
70096,120062,147,1,332.59,212.87
70098,120063,35,2,48.33,38.51
70104,120064,24,1,138.45,94.15
70107,120065,122,1,367.65,236.23
70112,120066,116,4,322.03,217.58
70115,120067,44,2,297.25,210.87
70121,120068,42,3,145.74,82.47
70122,120069,1,3,162.33,127.86
70126,120070,166,4,155.27,114.82
70132,120071,37,3,22.1,16.66
70134,120072,140,3,286.75,214.76
70136,120073,64,4,330.85,253.16
70139,120074,20,4,280.01,184.82
70144,120075,157,1,29.63,23.43
70149,120076,7,1,336.33,202.84
70152,120077,5,2,248.42,180.61
70155,120078,88,1,265.17,157.4
70157,120079,73,3,128.24,71.71
70163,120080,57,1,373.29,280.73
70164,120081,107,1,267.75,162.27
70166,120082,68,2,378.31,238.64
70172,120083,93,4,118.02,84.38
70175,120084,35,3,48.33,38.51
70178,120085,126,4,131.89,85.24
70179,120086,13,4,193.31,144.27
70183,120087,62,3,140.84,81.34
70186,120088,72,3,208.95,130.64
70191,120089,77,4,75.06,50.47
70192,120090,12,3,131.01,84.05
70198,120091,140,4,286.75,214.76
70201,120092,56,2,130.11,76.8
70205,120093,180,1,377.29,261.79
70206,120094,120,2,265.28,157.65
70210,120095,150,1,256.7,146.66
70213,120096,15,4,245.12,137.66
70215,120097,10,2,184.14,114.68
70220,120098,31,3,167.7,103.61
70226,120099,138,4,214.31,144.74
70227,120100,89,3,282.56,182.73
70230,120101,168,2,37.48,21
70236,120102,101,2,263.97,150.74
70238,120103,156,4,186.81,106.41
70240,120104,169,1,345.08,250.5
70242,120105,123,3,25.87,20.23
70244,120106,108,1,290.63,177.08
70245,120107,128,4,84.41,58.18
70246,120108,94,1,330.54,227.68
70251,120109,141,4,358.2,227.28
70254,120110,52,3,139.46,94.43
70255,120111,78,1,394.55,240.88
70258,120112,54,3,175.95,130.01
70260,120113,76,3,365.14,222.7
70264,120114,8,3,89.09,53.08
70266,120115,157,1,29.63,23.43
70267,120116,54,1,175.95,130.01
70272,120117,94,1,330.54,227.68
70273,120118,30,4,37.19,23.48
70275,120119,124,1,182.71,144.64
70276,120120,112,2,55.6,35.69
70281,120121,109,2,143.65,105.82
70285,120122,118,4,94.19,68.82
70287,120123,150,2,256.7,146.66
70289,120124,141,3,358.2,227.28
70294,120125,44,1,297.25,210.87
70298,120126,142,2,162.72,93.32
70304,120127,119,2,126.69,70.45
70308,120128,16,4,250.87,148.67
70311,120129,66,1,178.62,108.16
70313,120130,158,2,337.67,244.47
70314,120131,36,1,313.45,187.97
70315,120132,110,2,266.86,203.43
70319,120133,125,4,386.18,294.75
70321,120134,174,1,261.34,146.7
70327,120135,30,4,37.19,23.48
70333,120136,124,3,182.71,144.64
70335,120137,83,2,54.31,41.21
70336,120138,139,2,323.35,230.38
70337,120139,157,2,29.63,23.43
70338,120140,158,3,337.67,244.47
70341,120141,159,1,175.4,104.07
70346,120142,6,2,27.82,22.05
70350,120143,65,3,22.64,15.34
70354,120144,176,4,211.19,161.38
70360,120145,30,4,37.19,23.48
70362,120146,57,2,373.29,280.73
70363,120147,144,1,196.93,135.03
70368,120148,51,2,31.94,22.65
70370,120149,68,2,378.31,238.64
70371,120150,72,4,208.95,130.64
70372,120151,58,4,260.69,200.17
70374,120152,93,2,118.02,84.38
70378,120153,116,3,322.03,217.58
70382,120154,159,1,175.4,104.07
70387,120155,158,3,337.67,244.47
70390,120156,154,1,216.19,136.36
70396,120157,119,3,126.69,70.45
70402,120158,22,4,33.07,25.71
70403,120159,138,2,214.31,144.74
70404,120160,144,3,196.93,135.03
70406,120161,17,4,44.72,35.2
70412,120162,75,4,39.56,24.51
70418,120163,79,3,275.41,203.91
70424,120164,62,2,140.84,81.34
70425,120165,159,1,175.4,104.07
70431,120166,74,3,251.63,170.02
70433,120167,37,4,22.1,16.66
70436,120168,170,3,200.19,115
70438,120169,56,1,130.11,76.8
70443,120170,110,2,266.86,203.43
70446,120171,145,1,128.89,89.93
70451,120172,81,2,159.76,113.12
70455,120173,10,4,184.14,114.68
70460,120174,20,3,280.01,184.82
70462,120175,109,4,143.65,105.82
70468,120176,156,4,186.81,106.41
70473,120177,22,3,33.07,25.71
70474,120178,110,4,266.86,203.43
70478,120179,123,3,25.87,20.23
70480,120180,103,4,250.44,138.32
70483,120181,151,4,39.64,27.07
70485,120182,144,3,196.93,135.03
70490,120183,136,1,327.56,246.5
70494,120184,147,2,332.59,212.87
70497,120185,40,3,156.22,90.45
70499,120186,86,1,277.47,153.76
70502,120187,19,3,135.75,77.98
70504,120188,87,1,214.6,130.18
70508,120189,108,4,290.63,177.08
70512,120190,157,1,29.63,23.43
70518,120191,58,4,260.69,200.17
70523,120192,176,2,211.19,161.38
70526,120193,37,3,22.1,16.66
70531,120194,123,3,25.87,20.23
70535,120195,21,2,66.37,44.72
70540,120196,129,3,375.74,272.04
70546,120197,103,1,250.44,138.32
70552,120198,41,4,347.98,245.61
70553,120199,2,4,298.16,208.61
70558,120200,67,1,65.55,41.59
70564,120201,173,3,171.43,120.68
70566,120202,108,4,290.63,177.08
70572,120203,62,4,140.84,81.34
70573,120204,113,2,120.78,73.8
70575,120205,50,1,29.66,17.11
70579,120206,37,1,22.1,16.66
70585,120207,133,4,353.4,259.82
70588,120208,48,2,312.97,210.77
70589,120209,127,4,343.43,216.1
70590,120210,23,3,118.34,84.69
70594,120211,147,1,332.59,212.87
70595,120212,78,3,394.55,240.88
70600,120213,174,3,261.34,146.7
70605,120214,129,3,375.74,272.04
70611,120215,80,1,110.3,80.75
70616,120216,9,3,135.61,92.38
70622,120217,100,4,357.09,266.02
70626,120218,71,2,385.73,236.43
70627,120219,16,1,250.87,148.67
70630,120220,73,4,128.24,71.71
70633,120221,88,2,265.17,157.4
70635,120222,48,4,312.97,210.77
70638,120223,51,2,31.94,22.65
70642,120224,119,4,126.69,70.45
70647,120225,52,4,139.46,94.43
70651,120226,71,1,385.73,236.43
70652,120227,11,4,252.5,147.68
70654,120228,77,2,75.06,50.47
70659,120229,91,1,149.61,86.53
70662,120230,6,3,27.82,22.05
70668,120231,68,1,378.31,238.64
70672,120232,127,4,343.43,216.1
70675,120233,118,2,94.19,68.82
70681,120234,33,4,126.76,86.92
70687,120235,143,4,239.75,134.02
70690,120236,158,2,337.67,244.47
70692,120237,64,3,330.85,253.16
70697,120238,151,3,39.64,27.07
70700,120239,23,4,118.34,84.69
70705,120240,2,4,298.16,208.61
70710,120241,107,4,267.75,162.27
70713,120242,156,1,186.81,106.41
70716,120243,149,2,312.6,188.8
70721,120244,169,1,345.08,250.5
70725,120245,147,1,332.59,212.87
70729,120246,154,2,216.19,136.36
70735,120247,62,4,140.84,81.34
70740,120248,146,4,31.59,17.67
70744,120249,147,2,332.59,212.87
70750,120250,54,2,175.95,130.01
70752,120251,6,3,27.82,22.05
70755,120252,38,2,288.61,211.34
70758,120253,42,3,145.74,82.47
70759,120254,174,1,261.34,146.7
70761,120255,99,3,295.86,229.08
70762,120256,110,3,266.86,203.43
70763,120257,76,3,365.14,222.7
70765,120258,175,1,162.35,114.69
70766,120259,157,3,29.63,23.43
70772,120260,2,1,298.16,208.61
70777,120261,41,1,347.98,245.61
70779,120262,53,2,364.88,223.42
70784,120263,3,2,79.29,46.7
70786,120264,177,3,270.3,159.68
70790,120265,91,2,149.61,86.53
70795,120266,67,1,65.55,41.59
70801,120267,41,1,347.98,245.61
70805,120268,103,3,250.44,138.32
70806,120269,130,1,236.62,135.89
70808,120270,68,2,378.31,238.64
70809,120271,176,3,211.19,161.38
70811,120272,122,1,367.65,236.23
70816,120273,36,3,313.45,187.97
70818,120274,163,3,382.85,281.19
70819,120275,47,3,309.1,213.38
70822,120276,60,2,359.17,245.97
70824,120277,62,1,140.84,81.34
70828,120278,5,4,248.42,180.61
70832,120279,53,3,364.88,223.42
70837,120280,180,2,377.29,261.79
70840,120281,38,3,288.61,211.34
70842,120282,21,4,66.37,44.72
70848,120283,47,1,309.1,213.38
70850,120284,67,4,65.55,41.59
70854,120285,12,3,131.01,84.05
70856,120286,64,3,330.85,253.16
70860,120287,52,1,139.46,94.43
70866,120288,179,4,30.07,20.94
70867,120289,54,1,175.95,130.01
70870,120290,55,2,106.94,60.88
70874,120291,9,4,135.61,92.38
70877,120292,84,4,141.9,84.66
70878,120293,75,4,39.56,24.51
70883,120294,158,2,337.67,244.47
70884,120295,167,1,25.47,14.75
70889,120296,122,2,367.65,236.23
70892,120297,108,1,290.63,177.08
70894,120298,153,2,295.91,234.94
70897,120299,98,4,148.83,94.85
70903,120300,63,3,106.62,70.03
70907,120301,15,4,245.12,137.66
70911,120302,23,3,118.34,84.69
70915,120303,150,1,256.7,146.66
70919,120304,161,3,228.71,166.65
70920,120305,67,3,65.55,41.59
70922,120306,78,4,394.55,240.88
70924,120307,7,2,336.33,202.84
70927,120308,98,3,148.83,94.85
70931,120309,71,1,385.73,236.43
70933,120310,95,1,221.27,135.08
70935,120311,86,2,277.47,153.76
70939,120312,124,4,182.71,144.64
70944,120313,16,1,250.87,148.67
70946,120314,33,3,126.76,86.92
70951,120315,43,3,138.17,87.23
70957,120316,89,3,282.56,182.73
70962,120317,102,4,81.42,63.07
70968,120318,67,3,65.55,41.59
70973,120319,73,2,128.24,71.71
70977,120320,85,2,35.49,24.76
70982,120321,91,2,149.61,86.53
70984,120322,25,4,227.75,135.79
70990,120323,174,3,261.34,146.7
70993,120324,138,2,214.31,144.74
70995,120325,5,1,248.42,180.61
70999,120326,69,4,217.14,157.59
71002,120327,37,3,22.1,16.66
71006,120328,37,4,22.1,16.66
71012,120329,172,4,85.82,56.51
71015,120330,95,3,221.27,135.08
71020,120331,67,3,65.55,41.59
71024,120332,76,3,365.14,222.7
71026,120333,44,4,297.25,210.87
71028,120334,156,4,186.81,106.41
71030,120335,27,3,377.01,291.7
71031,120336,99,2,295.86,229.08
71033,120337,30,1,37.19,23.48
71038,120338,129,3,375.74,272.04
71041,120339,180,2,377.29,261.79
71046,120340,157,3,29.63,23.43
71049,120341,176,2,211.19,161.38
71053,120342,60,4,359.17,245.97
71054,120343,65,1,22.64,15.34
71056,120344,67,2,65.55,41.59
71062,120345,59,2,325.4,194.15
71066,120346,135,3,156.61,97.63
71070,120347,8,4,89.09,53.08
71076,120348,146,1,31.59,17.67
71079,120349,175,4,162.35,114.69
71080,120350,145,3,128.89,89.93
71081,120351,58,4,260.69,200.17
71082,120352,15,4,245.12,137.66
71087,120353,13,1,193.31,144.27
71093,120354,10,3,184.14,114.68
71094,120355,167,3,25.47,14.75
71100,120356,7,3,336.33,202.84
71103,120357,121,3,377.37,297.55
71107,120358,84,1,141.9,84.66
71113,120359,51,2,31.94,22.65
71117,120360,57,2,373.29,280.73
71119,120361,21,1,66.37,44.72
71120,120362,127,4,343.43,216.1
71125,120363,158,4,337.67,244.47
71130,120364,29,1,53.63,32.12
71134,120365,166,2,155.27,114.82
71138,120366,17,4,44.72,35.2
71141,120367,179,1,30.07,20.94
71143,120368,105,2,21.92,12.94
71148,120369,165,4,179.45,109.81
71152,120370,169,2,345.08,250.5
71154,120371,100,3,357.09,266.02
71158,120372,35,2,48.33,38.51
71162,120373,23,4,118.34,84.69
71164,120374,12,1,131.01,84.05
71165,120375,73,3,128.24,71.71
71168,120376,156,2,186.81,106.41
71171,120377,93,1,118.02,84.38
71172,120378,106,3,228.52,165.21
71175,120379,79,2,275.41,203.91
71179,120380,155,4,322.17,199.01
71181,120381,34,4,73.55,55.2
71183,120382,89,3,282.56,182.73
71184,120383,105,1,21.92,12.94
71186,120384,92,4,371.38,285.72
71188,120385,100,2,357.09,266.02
71189,120386,112,1,55.6,35.69
71195,120387,72,4,208.95,130.64
71198,120388,160,2,79.45,48.67
71199,120389,33,1,126.76,86.92
71202,120390,159,1,175.4,104.07
71207,120391,57,1,373.29,280.73
71212,120392,57,2,373.29,280.73
71217,120393,128,2,84.41,58.18
71223,120394,8,1,89.09,53.08
71226,120395,170,3,200.19,115
71229,120396,44,1,297.25,210.87
71231,120397,81,2,159.76,113.12
71234,120398,6,3,27.82,22.05
71238,120399,3,3,79.29,46.7
71243,120400,96,2,55.38,42.88
71248,120401,84,4,141.9,84.66
71253,120402,168,4,37.48,21
71258,120403,150,2,256.7,146.66
71259,120404,52,2,139.46,94.43
71262,120405,64,1,330.85,253.16
71266,120406,156,1,186.81,106.41
71269,120407,83,3,54.31,41.21
71274,120408,32,1,334.92,214.08
71276,120409,158,1,337.67,244.47
71281,120410,28,2,247.2,192.93
71287,120411,160,3,79.45,48.67
71291,120412,49,1,218.64,143.62
71292,120413,40,4,156.22,90.45
71296,120414,136,3,327.56,246.5
71298,120415,59,3,325.4,194.15
71302,120416,63,1,106.62,70.03
71308,120417,166,2,155.27,114.82
71314,120418,116,4,322.03,217.58
71317,120419,165,2,179.45,109.81
71318,120420,139,1,323.35,230.38
71320,120421,130,2,236.62,135.89
71326,120422,1,2,162.33,127.86
71332,120423,48,4,312.97,210.77
71335,120424,81,4,159.76,113.12
71341,120425,140,4,286.75,214.76
71344,120426,30,3,37.19,23.48
71345,120427,131,3,253.7,202.33
71347,120428,171,3,206.81,138.23
71350,120429,2,1,298.16,208.61
71353,120430,19,3,135.75,77.98
71356,120431,72,1,208.95,130.64
71361,120432,28,2,247.2,192.93
71364,120433,174,2,261.34,146.7
71367,120434,153,4,295.91,234.94
71373,120435,176,3,211.19,161.38
71375,120436,107,2,267.75,162.27
71377,120437,125,4,386.18,294.75
71381,120438,11,2,252.5,147.68
71386,120439,132,1,73.23,49.77
71392,120440,68,1,378.31,238.64
71397,120441,80,2,110.3,80.75
71400,120442,14,2,95.88,65.06
71406,120443,76,2,365.14,222.7
71411,120444,117,4,239.22,161.03
71414,120445,81,3,159.76,113.12
71419,120446,103,1,250.44,138.32
71424,120447,137,1,349.49,272.01
71429,120448,15,3,245.12,137.66
71430,120449,137,2,349.49,272.01
71434,120450,77,4,75.06,50.47
71437,120451,72,3,208.95,130.64
71438,120452,61,1,326.83,252.97
71443,120453,161,4,228.71,166.65
71448,120454,19,2,135.75,77.98
71452,120455,3,2,79.29,46.7
71455,120456,64,3,330.85,253.16
71458,120457,166,4,155.27,114.82
71464,120458,110,1,266.86,203.43
71470,120459,6,1,27.82,22.05
71471,120460,61,4,326.83,252.97
71474,120461,85,2,35.49,24.76
71476,120462,130,4,236.62,135.89
71477,120463,63,2,106.62,70.03
71478,120464,145,2,128.89,89.93
71479,120465,62,1,140.84,81.34
71482,120466,30,4,37.19,23.48
71488,120467,6,2,27.82,22.05
71493,120468,102,4,81.42,63.07
71494,120469,164,1,230.65,162.13
71497,120470,62,1,140.84,81.34
71498,120471,130,1,236.62,135.89
71500,120472,47,1,309.1,213.38
71501,120473,10,2,184.14,114.68
71504,120474,9,1,135.61,92.38
71507,120475,77,1,75.06,50.47
71509,120476,162,3,270.88,167.94
71510,120477,15,3,245.12,137.66
71512,120478,88,1,265.17,157.4
71518,120479,155,4,322.17,199.01
71521,120480,80,1,110.3,80.75
71527,120481,166,2,155.27,114.82
71533,120482,168,3,37.48,21
71538,120483,155,2,322.17,199.01
71539,120484,137,2,349.49,272.01
71545,120485,76,4,365.14,222.7
71549,120486,92,1,371.38,285.72
71550,120487,22,3,33.07,25.71
71552,120488,37,2,22.1,16.66
71557,120489,106,1,228.52,165.21
71559,120490,91,3,149.61,86.53
71561,120491,43,1,138.17,87.23
71562,120492,149,1,312.6,188.8
71565,120493,128,1,84.41,58.18
71568,120494,9,4,135.61,92.38
71570,120495,55,3,106.94,60.88
71574,120496,65,1,22.64,15.34
71580,120497,42,3,145.74,82.47
71581,120498,138,4,214.31,144.74
71583,120499,173,2,171.43,120.68
71586,120500,129,4,375.74,272.04
71592,120501,58,2,260.69,200.17
71598,120502,171,2,206.81,138.23
71603,120503,42,1,145.74,82.47
71605,120504,106,3,228.52,165.21
71606,120505,55,3,106.94,60.88
71611,120506,4,4,42.07,32.25
71614,120507,180,4,377.29,261.79
71618,120508,83,3,54.31,41.21
71622,120509,3,1,79.29,46.7
71625,120510,16,3,250.87,148.67
71631,120511,136,1,327.56,246.5
71636,120512,2,1,298.16,208.61
71639,120513,180,2,377.29,261.79
71644,120514,15,3,245.12,137.66
71647,120515,114,3,389.74,252.66
71648,120516,90,1,375.96,219.7
71651,120517,158,2,337.67,244.47
71657,120518,62,4,140.84,81.34
71660,120519,139,3,323.35,230.38
71664,120520,174,2,261.34,146.7
71668,120521,8,1,89.09,53.08
71672,120522,57,4,373.29,280.73
71676,120523,177,1,270.3,159.68
71680,120524,77,2,75.06,50.47
71682,120525,160,1,79.45,48.67
71684,120526,118,2,94.19,68.82
71685,120527,14,1,95.88,65.06
71689,120528,145,3,128.89,89.93
71694,120529,175,1,162.35,114.69
71699,120530,37,1,22.1,16.66
71705,120531,27,1,377.01,291.7
71707,120532,92,2,371.38,285.72
71710,120533,142,3,162.72,93.32
71712,120534,174,4,261.34,146.7
71715,120535,73,4,128.24,71.71
71721,120536,40,3,156.22,90.45
71727,120537,131,1,253.7,202.33
71732,120538,9,3,135.61,92.38
71734,120539,2,1,298.16,208.61
71737,120540,118,2,94.19,68.82
71739,120541,150,1,256.7,146.66
71740,120542,50,1,29.66,17.11
71743,120543,14,4,95.88,65.06
71747,120544,83,1,54.31,41.21
71751,120545,75,4,39.56,24.51
71756,120546,14,2,95.88,65.06
71759,120547,87,4,214.6,130.18
71765,120548,128,3,84.41,58.18
71771,120549,135,3,156.61,97.63
71777,120550,63,4,106.62,70.03
71782,120551,72,2,208.95,130.64
71788,120552,152,3,225.44,159.92
71794,120553,48,1,312.97,210.77
71798,120554,89,2,282.56,182.73
71803,120555,60,3,359.17,245.97
71806,120556,1,1,162.33,127.86
71810,120557,8,3,89.09,53.08
71811,120558,179,2,30.07,20.94
71812,120559,77,3,75.06,50.47
71815,120560,150,3,256.7,146.66
71817,120561,122,4,367.65,236.23
71822,120562,2,1,298.16,208.61
71825,120563,177,1,270.3,159.68
71827,120564,144,2,196.93,135.03
71833,120565,39,3,313.08,177.99
71839,120566,108,3,290.63,177.08
71840,120567,155,1,322.17,199.01
71841,120568,22,4,33.07,25.71
71846,120569,48,2,312.97,210.77
71851,120570,129,1,375.74,272.04
71853,120571,58,2,260.69,200.17
71857,120572,96,1,55.38,42.88
71861,120573,170,1,200.19,115
71865,120574,28,1,247.2,192.93
71867,120575,150,1,256.7,146.66
71873,120576,118,2,94.19,68.82
71875,120577,164,1,230.65,162.13
71878,120578,85,2,35.49,24.76
71881,120579,17,4,44.72,35.2
71884,120580,47,2,309.1,213.38
71887,120581,63,3,106.62,70.03
71889,120582,162,4,270.88,167.94
71892,120583,113,3,120.78,73.8
71895,120584,150,1,256.7,146.66
71899,120585,40,1,156.22,90.45
71901,120586,28,4,247.2,192.93
71905,120587,118,3,94.19,68.82
71910,120588,173,1,171.43,120.68
71913,120589,60,4,359.17,245.97
71918,120590,93,3,118.02,84.38
71919,120591,156,1,186.81,106.41
71921,120592,129,3,375.74,272.04
71927,120593,119,4,126.69,70.45
71930,120594,92,2,371.38,285.72
71934,120595,25,2,227.75,135.79
71935,120596,46,4,65.45,47.67
71938,120597,15,3,245.12,137.66
71941,120598,31,2,167.7,103.61
71947,120599,117,4,239.22,161.03
71951,120600,75,3,39.56,24.51
71957,120601,149,3,312.6,188.8
71962,120602,172,4,85.82,56.51
71966,120603,171,2,206.81,138.23
71967,120604,167,4,25.47,14.75
71968,120605,113,4,120.78,73.8
71969,120606,178,2,46.82,33.27
71970,120607,19,1,135.75,77.98
71975,120608,79,1,275.41,203.91
71977,120609,153,2,295.91,234.94
71982,120610,109,2,143.65,105.82
71983,120611,176,2,211.19,161.38
71989,120612,14,3,95.88,65.06
71990,120613,94,4,330.54,227.68
71991,120614,64,1,330.85,253.16
71992,120615,44,3,297.25,210.87
71994,120616,126,3,131.89,85.24
71998,120617,120,4,265.28,157.65
72004,120618,38,3,288.61,211.34
72009,120619,140,3,286.75,214.76
72011,120620,126,2,131.89,85.24
72013,120621,91,1,149.61,86.53
72014,120622,29,3,53.63,32.12
72018,120623,11,4,252.5,147.68
72019,120624,116,2,322.03,217.58
72022,120625,37,3,22.1,16.66
72027,120626,146,1,31.59,17.67
72029,120627,64,1,330.85,253.16
72031,120628,34,1,73.55,55.2
72032,120629,27,4,377.01,291.7
72038,120630,20,3,280.01,184.82
72039,120631,40,4,156.22,90.45
72043,120632,131,2,253.7,202.33
72045,120633,152,3,225.44,159.92
72048,120634,17,1,44.72,35.2
72049,120635,145,4,128.89,89.93
72051,120636,54,4,175.95,130.01
72057,120637,61,2,326.83,252.97
72063,120638,9,3,135.61,92.38
72068,120639,2,4,298.16,208.61
72072,120640,40,2,156.22,90.45
72078,120641,51,4,31.94,22.65
72080,120642,65,1,22.64,15.34
72085,120643,4,4,42.07,32.25
72091,120644,104,3,58.56,41.92
72097,120645,40,2,156.22,90.45
72103,120646,105,4,21.92,12.94
72108,120647,20,1,280.01,184.82
72111,120648,177,4,270.3,159.68
72114,120649,154,2,216.19,136.36
72120,120650,139,1,323.35,230.38
72123,120651,104,3,58.56,41.92
72124,120652,46,4,65.45,47.67
72128,120653,126,3,131.89,85.24
72133,120654,121,1,377.37,297.55
72138,120655,18,2,386.94,291.02
72141,120656,94,1,330.54,227.68
72142,120657,170,3,200.19,115
72148,120658,124,4,182.71,144.64
72154,120659,127,2,343.43,216.1
72160,120660,13,4,193.31,144.27
72165,120661,48,3,312.97,210.77
72168,120662,78,2,394.55,240.88
72174,120663,72,2,208.95,130.64
72176,120664,66,4,178.62,108.16
72181,120665,153,2,295.91,234.94
72185,120666,111,3,269.89,186.78
72189,120667,122,3,367.65,236.23
72193,120668,53,1,364.88,223.42
72199,120669,92,4,371.38,285.72
72201,120670,156,4,186.81,106.41
72202,120671,70,2,158.18,125.43
72205,120672,85,3,35.49,24.76
72210,120673,169,3,345.08,250.5
72213,120674,171,2,206.81,138.23
72218,120675,173,1,171.43,120.68
72222,120676,85,2,35.49,24.76
72226,120677,60,2,359.17,245.97
72230,120678,25,3,227.75,135.79
72233,120679,121,4,377.37,297.55
72237,120680,114,2,389.74,252.66
72242,120681,176,3,211.19,161.38
72243,120682,110,3,266.86,203.43
72247,120683,144,2,196.93,135.03
72250,120684,141,1,358.2,227.28
72252,120685,96,1,55.38,42.88
72257,120686,152,1,225.44,159.92
72261,120687,26,3,388.44,288.92
72266,120688,38,2,288.61,211.34
72270,120689,89,1,282.56,182.73
72272,120690,159,2,175.4,104.07
72277,120691,67,3,65.55,41.59
72279,120692,52,1,139.46,94.43
72283,120693,18,3,386.94,291.02
72288,120694,50,1,29.66,17.11
72289,120695,104,3,58.56,41.92
72291,120696,140,1,286.75,214.76
72296,120697,120,3,265.28,157.65
72298,120698,59,3,325.4,194.15
72302,120699,140,2,286.75,214.76
72307,120700,80,2,110.3,80.75
72313,120701,175,2,162.35,114.69
72318,120702,167,4,25.47,14.75
72321,120703,117,1,239.22,161.03
72326,120704,135,1,156.61,97.63
72331,120705,10,1,184.14,114.68
72337,120706,35,4,48.33,38.51
72338,120707,117,4,239.22,161.03
72344,120708,133,3,353.4,259.82
72346,120709,83,1,54.31,41.21
72347,120710,142,1,162.72,93.32
72350,120711,32,1,334.92,214.08
72351,120712,85,4,35.49,24.76
72352,120713,81,2,159.76,113.12
72357,120714,21,1,66.37,44.72
72363,120715,96,4,55.38,42.88
72366,120716,150,2,256.7,146.66
72371,120717,145,2,128.89,89.93
72372,120718,121,3,377.37,297.55
72373,120719,51,1,31.94,22.65
72375,120720,40,1,156.22,90.45
72380,120721,165,4,179.45,109.81
72384,120722,104,4,58.56,41.92
72387,120723,166,2,155.27,114.82
72391,120724,154,2,216.19,136.36
72395,120725,63,1,106.62,70.03
72401,120726,13,4,193.31,144.27
72406,120727,13,3,193.31,144.27
72409,120728,94,1,330.54,227.68
72412,120729,138,2,214.31,144.74
72414,120730,179,3,30.07,20.94
72418,120731,151,4,39.64,27.07
72419,120732,70,2,158.18,125.43
72423,120733,3,1,79.29,46.7
72426,120734,50,3,29.66,17.11
72432,120735,81,1,159.76,113.12
72438,120736,121,3,377.37,297.55
72442,120737,3,4,79.29,46.7
