customer_id,customer_name,gender,age,city,state,zone,membership,join_date
5170,Customer_5170,Male,58,Mumbai,Maharashtra,West,None,27-05-2036
5171,Customer_5171,Male,30,Pune,Maharashtra,West,None,28-05-2036
5172,Customer_5172,Male,31,Pune,Maharashtra,West,None,29-05-2036
5173,Customer_5173,Female,18,Mumbai,Maharashtra,West,Prime,30-05-2036
5174,Customer_5174,Female,50,Delhi,Delhi,North,Prime,31-05-2036
5175,Customer_5175,Female,36,Bengaluru,Karnataka,South,None,01-06-2036
5176,Customer_5176,Female,26,Pune,Maharashtra,West,Prime,02-06-2036
5177,Customer_5177,Female,54,Delhi,Delhi,North,None,03-06-2036
5178,Customer_5178,Male,29,Delhi,Delhi,North,None,04-06-2036
5179,Customer_5179,Female,22,Lucknow,Uttar Pradesh,North,Prime,05-06-2036
5180,Customer_5180,Female,23,Mumbai,Maharashtra,West,None,06-06-2036
5181,Customer_5181,Female,28,Lucknow,Uttar Pradesh,North,None,07-06-2036
5182,Customer_5182,Male,55,Mumbai,Maharashtra,West,None,08-06-2036
5183,Customer_5183,Female,27,Delhi,Delhi,North,None,09-06-2036
5184,Customer_5184,Female,32,Hyderabad,Telangana,South,None,10-06-2036
5185,Customer_5185,Male,56,Mumbai,Maharashtra,West,None,11-06-2036
5186,Customer_5186,Female,45,Mumbai,Maharashtra,West,None,12-06-2036
5187,Customer_5187,Female,20,Delhi,Delhi,North,None,13-06-2036
5188,Customer_5188,Female,33,Lucknow,Uttar Pradesh,North,None,14-06-2036
5189,Customer_5189,Male,34,Bengaluru,Karnataka,South,None,15-06-2036
5190,Customer_5190,Male,53,Pune,Maharashtra,West,Prime,16-06-2036
5191,Customer_5191,Female,36,Chennai,Tamil Nadu,South,None,17-06-2036
5192,Customer_5192,Female,21,Kolkata,West Bengal,East,None,18-06-2036
5193,Customer_5193,Female,42,Chennai,Tamil Nadu,South,Prime,19-06-2036
5194,Customer_5194,Female,44,Bengaluru,Karnataka,South,None,20-06-2036
5195,Customer_5195,Male,29,Mumbai,Maharashtra,West,None,21-06-2036
5196,Customer_5196,Female,44,Delhi,Delhi,North,None,22-06-2036
5197,Customer_5197,Female,21,Delhi,Delhi,North,None,23-06-2036
5198,Customer_5198,Female,41,Mumbai,Maharashtra,West,None,24-06-2036
5199,Customer_5199,Female,34,Mumbai,Maharashtra,West,None,25-06-2036
5200,Customer_5200,Female,43,Lucknow,Uttar Pradesh,North,None,26-06-2036
5201,Customer_5201,Female,35,Jaipur,Rajasthan,North,None,27-06-2036
5202,Customer_5202,Unknown,39,Mumbai,Maharashtra,West,None,28-06-2036
5203,Customer_5203,Male,23,Delhi,Delhi,North,None,29-06-2036
5204,Customer_5204,Male,36,Mumbai,Maharashtra,West,None,30-06-2036
5205,Customer_5205,Male,54,Delhi,Delhi,North,None,01-07-2036
5206,Customer_5206,Male,51,Delhi,Delhi,North,None,02-07-2036
5207,Customer_5207,Female,28,Lucknow,Uttar Pradesh,North,None,03-07-2036
5208,Customer_5208,Female,41,Mumbai,Maharashtra,West,Prime,04-07-2036
5209,Customer_5209,Female,54,Delhi,Delhi,North,None,05-07-2036
5210,Customer_5210,Male,40,Mumbai,Maharashtra,West,None,06-07-2036
5211,Customer_5211,Female,57,Lucknow,Uttar Pradesh,North,None,07-07-2036
5212,Customer_5212,Female,21,Jaipur,Rajasthan,North,Prime,08-07-2036
5213,Customer_5213,Female,35,Kolkata,West Bengal,East,None,09-07-2036
5214,Customer_5214,Female,47,Bengaluru,Karnataka,South,None,10-07-2036
5215,Customer_5215,Other,32,Delhi,Delhi,North,None,11-07-2036
5216,Customer_5216,Male,54,Delhi,Delhi,North,None,12-07-2036
5217,Customer_5217,Female,40,Hyderabad,Telangana,South,None,13-07-2036
5218,Customer_5218,Female,29,Kolkata,West Bengal,East,None,14-07-2036
5219,Customer_5219,Male,21,Delhi,Delhi,North,None,15-07-2036
5220,Customer_5220,Female,21,Bengaluru,Karnataka,South,None,16-07-2036
5221,Customer_5221,Male,58,Pune,Maharashtra,West,None,17-07-2036
5222,Customer_5222,Male,58,Delhi,Delhi,North,None,18-07-2036
5223,Customer_5223,Female,31,Pune,Maharashtra,West,None,19-07-2036
5224,Customer_5224,Male,25,Bengaluru,Karnataka,South,None,20-07-2036
5225,Customer_5225,Female,40,Mumbai,Maharashtra,West,None,21-07-2036
5226,Customer_5226,Female,18,Bengaluru,Karnataka,South,None,22-07-2036
5227,Customer_5227,Female,28,Jaipur,Rajasthan,North,None,23-07-2036
5228,Customer_5228,Male,44,Delhi,Delhi,North,None,24-07-2036
5229,Customer_5229,Female,21,Bengaluru,Karnataka,South,None,25-07-2036
5230,Customer_5230,Female,46,Mumbai,Maharashtra,West,None,26-07-2036
5231,Customer_5231,Female,34,Pune,Maharashtra,West,Prime,27-07-2036
5232,Customer_5232,Female,36,Ahmedabad,Gujarat,West,Prime,28-07-2036
5233,Customer_5233,Male,41,Bengaluru,Karnataka,South,None,29-07-2036
5234,Customer_5234,Female,58,Delhi,Delhi,North,None,30-07-2036
5235,Customer_5235,Female,49,Lucknow,Uttar Pradesh,North,None,31-07-2036
5236,Customer_5236,Male,48,Kolkata,West Bengal,East,None,01-08-2036
5237,Customer_5237,Male,33,Pune,Maharashtra,West,Prime,02-08-2036
5238,Customer_5238,Female,49,Bengaluru,Karnataka,South,None,03-08-2036
5239,Customer_5239,Male,59,Delhi,Delhi,North,None,04-08-2036
5240,Customer_5240,Female,51,Kolkata,West Bengal,East,None,05-08-2036
5241,Customer_5241,Male,52,Hyderabad,Telangana,South,None,06-08-2036
5242,Customer_5242,Female,54,Hyderabad,Telangana,South,None,07-08-2036
5243,Customer_5243,Female,33,Mumbai,Maharashtra,West,None,08-08-2036
5244,Customer_5244,Female,38,Hyderabad,Telangana,South,None,09-08-2036
5245,Customer_5245,Female,30,Ahmedabad,Gujarat,West,None,10-08-2036
5246,Customer_5246,Female,35,Lucknow,Uttar Pradesh,North,Prime,11-08-2036
5247,Customer_5247,Female,19,Mumbai,Maharashtra,West,None,12-08-2036
5248,Customer_5248,Female,50,Chennai,Tamil Nadu,South,Prime,13-08-2036
5249,Customer_5249,Female,58,Pune,Maharashtra,West,None,14-08-2036
5250,Customer_5250,Male,35,Jaipur,Rajasthan,North,None,15-08-2036
5251,Customer_5251,Female,45,Kolkata,West Bengal,East,None,16-08-2036
5252,Customer_5252,Male,54,Lucknow,Uttar Pradesh,North,None,17-08-2036
5253,Customer_5253,Female,52,Lucknow,Uttar Pradesh,North,None,18-08-2036
5254,Customer_5254,Male,54,Delhi,Delhi,North,Prime,19-08-2036
5255,Customer_5255,Male,29,Kolkata,West Bengal,East,Prime,20-08-2036
5256,Customer_5256,Male,57,Hyderabad,Telangana,South,None,21-08-2036
5257,Customer_5257,Male,25,Delhi,Delhi,North,None,22-08-2036
5258,Customer_5258,Male,42,Delhi,Delhi,North,Prime,23-08-2036
5259,Customer_5259,Female,24,Mumbai,Maharashtra,West,None,24-08-2036
5260,Customer_5260,Female,19,Ahmedabad,Gujarat,West,Prime,25-08-2036
5261,Customer_5261,Male,50,Bengaluru,Karnataka,South,None,26-08-2036
5262,Customer_5262,Male,50,Ahmedabad,Gujarat,West,Prime,27-08-2036
5263,Customer_5263,Female,57,Pune,Maharashtra,West,None,28-08-2036
5264,Customer_5264,Male,40,Chennai,Tamil Nadu,South,None,29-08-2036
5265,Customer_5265,Female,22,Delhi,Delhi,North,None,30-08-2036
5266,Customer_5266,Male,31,Hyderabad,Telangana,South,None,31-08-2036
5267,Customer_5267,Female,25,Bengaluru,Karnataka,South,None,01-09-2036
5268,Customer_5268,Male,37,Delhi,Delhi,North,None,02-09-2036
5269,Customer_5269,Male,35,Ahmedabad,Gujarat,West,None,03-09-2036
5270,Customer_5270,Female,40,Pune,Maharashtra,West,None,04-09-2036
5271,Customer_5271,Male,46,Mumbai,Maharashtra,West,None,05-09-2036
5272,Customer_5272,Other,24,Ahmedabad,Gujarat,West,None,06-09-2036
5273,Customer_5273,Female,41,Mumbai,Maharashtra,West,None,07-09-2036
5274,Customer_5274,Unknown,42,Bengaluru,Karnataka,South,None,08-09-2036
5275,Customer_5275,Female,31,Pune,Maharashtra,West,None,09-09-2036
5276,Customer_5276,Male,55,Mumbai,Maharashtra,West,None,10-09-2036
5277,Customer_5277,Female,20,Chennai,Tamil Nadu,South,None,11-09-2036
5278,Customer_5278,Male,31,Chennai,Tamil Nadu,South,None,12-09-2036
5279,Customer_5279,Female,20,Chennai,Tamil Nadu,South,None,13-09-2036
5280,Customer_5280,Female,59,Delhi,Delhi,North,None,14-09-2036
5281,Customer_5281,Male,26,Delhi,Delhi,North,Prime,15-09-2036
5282,Customer_5282,Male,24,Delhi,Delhi,North,None,16-09-2036
5283,Customer_5283,Female,43,Lucknow,Uttar Pradesh,North,Prime,17-09-2036
5284,Customer_5284,Female,24,Mumbai,Maharashtra,West,None,18-09-2036
5285,Customer_5285,Female,24,Bengaluru,Karnataka,South,None,19-09-2036
5286,Customer_5286,Female,53,Jaipur,Rajasthan,North,None,20-09-2036
5287,Customer_5287,Male,30,Kolkata,West Bengal,East,None,21-09-2036
5288,Customer_5288,Female,20,Ahmedabad,Gujarat,West,None,22-09-2036
5289,Customer_5289,Female,37,Lucknow,Uttar Pradesh,North,Prime,23-09-2036
5290,Customer_5290,Male,26,Bengaluru,Karnataka,South,Prime,24-09-2036
5291,Customer_5291,Male,39,Bengaluru,Karnataka,South,Prime,25-09-2036
5292,Customer_5292,Female,50,Mumbai,Maharashtra,West,Prime,26-09-2036
5293,Customer_5293,Female,40,Mumbai,Maharashtra,West,None,27-09-2036
5294,Customer_5294,Male,40,Pune,Maharashtra,West,None,28-09-2036
5295,Customer_5295,Female,55,Mumbai,Maharashtra,West,Prime,29-09-2036
5296,Customer_5296,Female,43,Kolkata,West Bengal,East,None,30-09-2036
5297,Customer_5297,Other,49,Mumbai,Maharashtra,West,None,01-10-2036
5298,Customer_5298,Male,45,Delhi,Delhi,North,None,02-10-2036
5299,Customer_5299,Female,47,Chennai,Tamil Nadu,South,None,03-10-2036
5300,Customer_5300,Male,57,Delhi,Delhi,North,None,04-10-2036
5301,Customer_5301,Female,34,Kolkata,West Bengal,East,Prime,05-10-2036
5302,Customer_5302,Male,35,Lucknow,Uttar Pradesh,North,None,06-10-2036
5303,Customer_5303,Female,42,Ahmedabad,Gujarat,West,Prime,07-10-2036
5304,Customer_5304,Male,21,Bengaluru,Karnataka,South,Prime,08-10-2036
5305,Customer_5305,Female,43,Jaipur,Rajasthan,North,None,09-10-2036
5306,Customer_5306,Male,48,Mumbai,Maharashtra,West,None,10-10-2036
5307,Customer_5307,Male,29,Kolkata,West Bengal,East,None,11-10-2036
5308,Customer_5308,Male,35,Mumbai,Maharashtra,West,Prime,12-10-2036
5309,Customer_5309,Male,27,Delhi,Delhi,North,None,13-10-2036
5310,Customer_5310,Unknown,53,Lucknow,Uttar Pradesh,North,None,14-10-2036
5311,Customer_5311,Male,19,Bengaluru,Karnataka,South,None,15-10-2036
5312,Customer_5312,Male,42,Ahmedabad,Gujarat,West,None,16-10-2036
5313,Customer_5313,Male,26,Bengaluru,Karnataka,South,None,17-10-2036
5314,Customer_5314,Male,49,Ahmedabad,Gujarat,West,None,18-10-2036
5315,Customer_5315,Male,22,Lucknow,Uttar Pradesh,North,None,19-10-2036
5316,Customer_5316,Male,20,Bengaluru,Karnataka,South,None,20-10-2036
5317,Customer_5317,Female,34,Pune,Maharashtra,West,None,21-10-2036
5318,Customer_5318,Male,30,Pune,Maharashtra,West,Prime,22-10-2036
5319,Customer_5319,Female,20,Lucknow,Uttar Pradesh,North,None,23-10-2036
5320,Customer_5320,Male,45,Delhi,Delhi,North,None,24-10-2036
5321,Customer_5321,Male,21,Pune,Maharashtra,West,Prime,25-10-2036
5322,Customer_5322,Female,35,Bengaluru,Karnataka,South,None,26-10-2036
5323,Customer_5323,Female,52,Delhi,Delhi,North,None,27-10-2036
5324,Customer_5324,Male,31,Mumbai,Maharashtra,West,Prime,28-10-2036
5325,Customer_5325,Male,33,Pune,Maharashtra,West,None,29-10-2036
5326,Customer_5326,Male,29,Jaipur,Rajasthan,North,None,30-10-2036
5327,Customer_5327,Female,28,Bengaluru,Karnataka,South,None,31-10-2036
5328,Customer_5328,Female,19,Pune,Maharashtra,West,None,01-11-2036
5329,Customer_5329,Female,50,Chennai,Tamil Nadu,South,None,02-11-2036
5330,Customer_5330,Male,30,Bengaluru,Karnataka,South,None,03-11-2036
5331,Customer_5331,Female,47,Jaipur,Rajasthan,North,None,04-11-2036
5332,Customer_5332,Female,43,Bengaluru,Karnataka,South,None,05-11-2036
5333,Customer_5333,Female,35,Mumbai,Maharashtra,West,None,06-11-2036
5334,Customer_5334,Female,30,Mumbai,Maharashtra,West,None,07-11-2036
5335,Customer_5335,Female,21,Jaipur,Rajasthan,North,None,08-11-2036
5336,Customer_5336,Female,50,Lucknow,Uttar Pradesh,North,None,09-11-2036
5337,Customer_5337,Female,32,Delhi,Delhi,North,None,10-11-2036
5338,Customer_5338,Male,34,Mumbai,Maharashtra,West,None,11-11-2036
5339,Customer_5339,Female,23,Hyderabad,Telangana,South,None,12-11-2036
5340,Customer_5340,Female,22,Chennai,Tamil Nadu,South,Prime,13-11-2036
5341,Customer_5341,Male,50,Pune,Maharashtra,West,None,14-11-2036
5342,Customer_5342,Male,33,Lucknow,Uttar Pradesh,North,None,15-11-2036
5343,Customer_5343,Male,41,Ahmedabad,Gujarat,West,None,16-11-2036
5344,Customer_5344,Male,22,Jaipur,Rajasthan,North,None,17-11-2036
5345,Customer_5345,Female,20,Pune,Maharashtra,West,None,18-11-2036
5346,Customer_5346,Male,52,Bengaluru,Karnataka,South,None,19-11-2036
5347,Customer_5347,Female,44,Chennai,Tamil Nadu,South,None,20-11-2036
5348,Customer_5348,Male,29,Bengaluru,Karnataka,South,None,21-11-2036
5349,Customer_5349,Male,58,Delhi,Delhi,North,None,22-11-2036
5350,Customer_5350,Female,42,Mumbai,Maharashtra,West,None,23-11-2036
5351,Customer_5351,Female,34,Hyderabad,Telangana,South,None,24-11-2036
5352,Customer_5352,Male,37,Pune,Maharashtra,West,None,25-11-2036
5353,Customer_5353,Other,45,Pune,Maharashtra,West,None,26-11-2036
5354,Customer_5354,Male,52,Mumbai,Maharashtra,West,None,27-11-2036
5355,Customer_5355,Male,32,Pune,Maharashtra,West,None,28-11-2036
5356,Customer_5356,Female,50,Delhi,Delhi,North,None,29-11-2036
5357,Customer_5357,Male,20,Chennai,Tamil Nadu,South,None,30-11-2036
5358,Customer_5358,Female,24,Bengaluru,Karnataka,South,None,01-12-2036
5359,Customer_5359,Female,27,Ahmedabad,Gujarat,West,Prime,02-12-2036
5360,Customer_5360,Male,58,Kolkata,West Bengal,East,None,03-12-2036
5361,Customer_5361,Female,43,Kolkata,West Bengal,East,None,04-12-2036
5362,Customer_5362,Male,58,Chennai,Tamil Nadu,South,None,05-12-2036
5363,Customer_5363,Female,57,Pune,Maharashtra,West,Prime,06-12-2036
5364,Customer_5364,Male,23,Mumbai,Maharashtra,West,None,07-12-2036
5365,Customer_5365,Female,50,Chennai,Tamil Nadu,South,None,08-12-2036
5366,Customer_5366,Female,33,Hyderabad,Telangana,South,Prime,09-12-2036
5367,Customer_5367,Male,41,Hyderabad,Telangana,South,None,10-12-2036
5368,Customer_5368,Female,47,Bengaluru,Karnataka,South,None,11-12-2036
5369,Customer_5369,Female,27,Jaipur,Rajasthan,North,None,12-12-2036
5370,Customer_5370,Female,28,Delhi,Delhi,North,Prime,13-12-2036
5371,Customer_5371,Female,39,Bengaluru,Karnataka,South,Prime,14-12-2036
5372,Customer_5372,Male,20,Lucknow,Uttar Pradesh,North,None,15-12-2036
5373,Customer_5373,Male,55,Ahmedabad,Gujarat,West,None,16-12-2036
5374,Customer_5374,Male,57,Mumbai,Maharashtra,West,None,17-12-2036
5375,Customer_5375,Male,40,Jaipur,Rajasthan,North,None,18-12-2036
5376,Customer_5376,Male,36,Delhi,Delhi,North,Prime,19-12-2036
5377,Customer_5377,Male,57,Chennai,Tamil Nadu,South,None,20-12-2036
5378,Customer_5378,Male,30,Pune,Maharashtra,West,Prime,21-12-2036
5379,Customer_5379,Female,53,Hyderabad,Telangana,South,None,22-12-2036
5380,Customer_5380,Male,20,Kolkata,West Bengal,East,None,23-12-2036
5381,Customer_5381,Male,39,Delhi,Delhi,North,None,24-12-2036
5382,Customer_5382,Male,42,Mumbai,Maharashtra,West,None,25-12-2036
5383,Customer_5383,Female,37,Chennai,Tamil Nadu,South,Prime,26-12-2036
5384,Customer_5384,Female,45,Delhi,Delhi,North,None,27-12-2036
5385,Customer_5385,Male,20,Lucknow,Uttar Pradesh,North,None,28-12-2036
5386,Customer_5386,Female,39,Hyderabad,Telangana,South,None,29-12-2036
5387,Customer_5387,Female,54,Mumbai,Maharashtra,West,None,30-12-2036
5388,Customer_5388,Female,55,Chennai,Tamil Nadu,South,None,31-12-2036
5389,Customer_5389,Female,35,Bengaluru,Karnataka,South,None,01-01-2037
5390,Customer_5390,Male,37,Mumbai,Maharashtra,West,Prime,02-01-2037
5391,Customer_5391,Male,22,Bengaluru,Karnataka,South,None,03-01-2037
5392,Customer_5392,Male,26,Lucknow,Uttar Pradesh,North,Prime,04-01-2037
5393,Customer_5393,Female,46,Bengaluru,Karnataka,South,None,05-01-2037
5394,Customer_5394,Male,34,Bengaluru,Karnataka,South,None,06-01-2037
5395,Customer_5395,Female,29,Hyderabad,Telangana,South,Prime,07-01-2037
5396,Customer_5396,Male,43,Mumbai,Maharashtra,West,None,08-01-2037
5397,Customer_5397,Male,50,Mumbai,Maharashtra,West,None,09-01-2037
5398,Customer_5398,Female,50,Ahmedabad,Gujarat,West,None,10-01-2037
5399,Customer_5399,Other,53,Lucknow,Uttar Pradesh,North,None,11-01-2037
5400,Customer_5400,Female,46,Mumbai,Maharashtra,West,None,12-01-2037
5401,Customer_5401,Male,39,Hyderabad,Telangana,South,None,13-01-2037
5402,Customer_5402,Female,35,Lucknow,Uttar Pradesh,North,Prime,14-01-2037
5403,Customer_5403,Male,34,Mumbai,Maharashtra,West,None,15-01-2037
5404,Customer_5404,Female,41,Delhi,Delhi,North,None,16-01-2037
5405,Customer_5405,Male,39,Jaipur,Rajasthan,North,None,17-01-2037
5406,Customer_5406,Female,22,Chennai,Tamil Nadu,South,Prime,18-01-2037
5407,Customer_5407,Female,18,Mumbai,Maharashtra,West,None,19-01-2037
5408,Customer_5408,Female,36,Bengaluru,Karnataka,South,None,20-01-2037
5409,Customer_5409,Female,47,Mumbai,Maharashtra,West,None,21-01-2037
5410,Customer_5410,Female,56,Bengaluru,Karnataka,South,None,22-01-2037
5411,Customer_5411,Female,32,Kolkata,West Bengal,East,None,23-01-2037
5412,Customer_5412,Female,52,Pune,Maharashtra,West,None,24-01-2037
5413,Customer_5413,Male,22,Chennai,Tamil Nadu,South,None,25-01-2037
5414,Customer_5414,Male,23,Bengaluru,Karnataka,South,None,26-01-2037
5415,Customer_5415,Female,42,Delhi,Delhi,North,None,27-01-2037
5416,Customer_5416,Female,28,Mumbai,Maharashtra,West,None,28-01-2037
5417,Customer_5417,Male,39,Ahmedabad,Gujarat,West,None,29-01-2037
5418,Customer_5418,Male,51,Chennai,Tamil Nadu,South,None,30-01-2037
5419,Customer_5419,Male,31,Delhi,Delhi,North,None,31-01-2037
5420,Customer_5420,Female,26,Bengaluru,Karnataka,South,Prime,01-02-2037
5421,Customer_5421,Male,37,Ahmedabad,Gujarat,West,None,02-02-2037
5422,Customer_5422,Male,33,Hyderabad,Telangana,South,None,03-02-2037
5423,Customer_5423,Male,34,Bengaluru,Karnataka,South,None,04-02-2037
5424,Customer_5424,Male,34,Delhi,Delhi,North,None,05-02-2037
5425,Customer_5425,Female,51,Delhi,Delhi,North,None,06-02-2037
5426,Customer_5426,Female,59,Ahmedabad,Gujarat,West,None,07-02-2037
5427,Customer_5427,Male,28,Pune,Maharashtra,West,None,08-02-2037
5428,Customer_5428,Male,52,Chennai,Tamil Nadu,South,None,09-02-2037
5429,Customer_5429,Female,51,Jaipur,Rajasthan,North,None,10-02-2037
5430,Customer_5430,Female,53,Lucknow,Uttar Pradesh,North,None,11-02-2037
5431,Customer_5431,Male,25,Delhi,Delhi,North,None,12-02-2037
5432,Customer_5432,Male,36,Delhi,Delhi,North,Prime,13-02-2037
5433,Customer_5433,Other,50,Hyderabad,Telangana,South,None,14-02-2037
5434,Customer_5434,Female,40,Mumbai,Maharashtra,West,None,15-02-2037
5435,Customer_5435,Female,19,Ahmedabad,Gujarat,West,None,16-02-2037
5436,Customer_5436,Male,25,Jaipur,Rajasthan,North,None,17-02-2037
5437,Customer_5437,Female,46,Chennai,Tamil Nadu,South,None,18-02-2037
5438,Customer_5438,Female,59,Delhi,Delhi,North,None,19-02-2037
5439,Customer_5439,Female,24,Mumbai,Maharashtra,West,None,20-02-2037
5440,Customer_5440,Other,46,Bengaluru,Karnataka,South,None,21-02-2037
5441,Customer_5441,Male,48,Ahmedabad,Gujarat,West,Prime,22-02-2037
5442,Customer_5442,Unknown,47,Bengaluru,Karnataka,South,None,23-02-2037
5443,Customer_5443,Male,52,Mumbai,Maharashtra,West,None,24-02-2037
5444,Customer_5444,Female,42,Delhi,Delhi,North,None,25-02-2037
5445,Customer_5445,Female,21,Lucknow,Uttar Pradesh,North,None,26-02-2037
5446,Customer_5446,Female,55,Chennai,Tamil Nadu,South,None,27-02-2037
5447,Customer_5447,Male,34,Jaipur,Rajasthan,North,None,28-02-2037
5448,Customer_5448,Male,27,Kolkata,West Bengal,East,None,01-03-2037
5449,Customer_5449,Male,18,Hyderabad,Telangana,South,Prime,02-03-2037
5450,Customer_5450,Male,35,Mumbai,Maharashtra,West,None,03-03-2037
5451,Customer_5451,Male,36,Bengaluru,Karnataka,South,None,04-03-2037
5452,Customer_5452,Female,49,Pune,Maharashtra,West,None,05-03-2037
5453,Customer_5453,Male,48,Jaipur,Rajasthan,North,None,06-03-2037
5454,Customer_5454,Female,50,Delhi,Delhi,North,None,07-03-2037
5455,Customer_5455,Female,39,Mumbai,Maharashtra,West,None,08-03-2037
5456,Customer_5456,Female,18,Pune,Maharashtra,West,None,09-03-2037
5457,Customer_5457,Female,58,Delhi,Delhi,North,None,10-03-2037
5458,Customer_5458,Male,52,Pune,Maharashtra,West,None,11-03-2037
5459,Customer_5459,Male,34,Delhi,Delhi,North,None,12-03-2037
5460,Customer_5460,Male,51,Delhi,Delhi,North,Prime,13-03-2037
5461,Customer_5461,Female,46,Bengaluru,Karnataka,South,None,14-03-2037
5462,Customer_5462,Female,23,Pune,Maharashtra,West,None,15-03-2037
5463,Customer_5463,Female,18,Pune,Maharashtra,West,None,16-03-2037
5464,Customer_5464,Female,44,Delhi,Delhi,North,None,17-03-2037
5465,Customer_5465,Female,29,Jaipur,Rajasthan,North,Prime,18-03-2037
5466,Customer_5466,Other,21,Mumbai,Maharashtra,West,None,19-03-2037
5467,Customer_5467,Female,33,Mumbai,Maharashtra,West,None,20-03-2037
5468,Customer_5468,Male,28,Pune,Maharashtra,West,None,21-03-2037
5469,Customer_5469,Male,37,Mumbai,Maharashtra,West,Prime,22-03-2037
5470,Customer_5470,Male,43,Hyderabad,Telangana,South,None,23-03-2037
5471,Customer_5471,Female,45,Lucknow,Uttar Pradesh,North,None,24-03-2037
5472,Customer_5472,Female,59,Chennai,Tamil Nadu,South,Prime,25-03-2037
5473,Customer_5473,Male,25,Pune,Maharashtra,West,Prime,26-03-2037
5474,Customer_5474,Female,19,Pune,Maharashtra,West,None,27-03-2037
5475,Customer_5475,Male,57,Delhi,Delhi,North,None,28-03-2037
5476,Customer_5476,Female,43,Bengaluru,Karnataka,South,None,29-03-2037
5477,Customer_5477,Male,44,Bengaluru,Karnataka,South,Prime,30-03-2037
5478,Customer_5478,Male,50,Lucknow,Uttar Pradesh,North,None,31-03-2037
5479,Customer_5479,Male,24,Delhi,Delhi,North,None,01-04-2037
5480,Customer_5480,Male,53,Hyderabad,Telangana,South,None,02-04-2037
5481,Customer_5481,Male,38,Lucknow,Uttar Pradesh,North,None,03-04-2037
5482,Customer_5482,Female,51,Kolkata,West Bengal,East,None,04-04-2037
5483,Customer_5483,Male,40,Lucknow,Uttar Pradesh,North,None,05-04-2037
5484,Customer_5484,Female,51,Pune,Maharashtra,West,None,06-04-2037
5485,Customer_5485,Male,57,Bengaluru,Karnataka,South,Prime,07-04-2037
5486,Customer_5486,Male,24,Ahmedabad,Gujarat,West,None,08-04-2037
5487,Customer_5487,Female,43,Delhi,Delhi,North,None,09-04-2037
5488,Customer_5488,Male,57,Delhi,Delhi,North,None,10-04-2037
5489,Customer_5489,Female,34,Chennai,Tamil Nadu,South,None,11-04-2037
5490,Customer_5490,Male,48,Chennai,Tamil Nadu,South,None,12-04-2037
5491,Customer_5491,Male,56,Jaipur,Rajasthan,North,None,13-04-2037
5492,Customer_5492,Male,42,Lucknow,Uttar Pradesh,North,None,14-04-2037
5493,Customer_5493,Male,54,Ahmedabad,Gujarat,West,Prime,15-04-2037
5494,Customer_5494,Male,32,Mumbai,Maharashtra,West,None,16-04-2037
5495,Customer_5495,Female,19,Chennai,Tamil Nadu,South,Prime,17-04-2037
5496,Customer_5496,Female,28,Kolkata,West Bengal,East,None,18-04-2037
5497,Customer_5497,Male,49,Lucknow,Uttar Pradesh,North,None,19-04-2037
5498,Customer_5498,Female,47,Bengaluru,Karnataka,South,None,20-04-2037
5499,Customer_5499,Male,34,Delhi,Delhi,North,None,21-04-2037
5500,Customer_5500,Female,41,Ahmedabad,Gujarat,West,None,22-04-2037
5501,Customer_5501,Female,21,Bengaluru,Karnataka,South,None,23-04-2037
5502,Customer_5502,Male,49,Pune,Maharashtra,West,None,24-04-2037
5503,Customer_5503,Female,36,Bengaluru,Karnataka,South,None,25-04-2037
5504,Customer_5504,Male,20,Bengaluru,Karnataka,South,None,26-04-2037
5505,Customer_5505,Male,21,Kolkata,West Bengal,East,None,27-04-2037
5506,Customer_5506,Female,42,Bengaluru,Karnataka,South,None,28-04-2037
5507,Customer_5507,Other,26,Chennai,Tamil Nadu,South,None,29-04-2037
5508,Customer_5508,Female,38,Mumbai,Maharashtra,West,None,30-04-2037
5509,Customer_5509,Male,40,Bengaluru,Karnataka,South,None,01-05-2037
5510,Customer_5510,Female,46,Bengaluru,Karnataka,South,None,02-05-2037
5511,Customer_5511,Male,47,Kolkata,West Bengal,East,None,03-05-2037
5512,Customer_5512,Male,42,Bengaluru,Karnataka,South,None,04-05-2037
5513,Customer_5513,Female,46,Chennai,Tamil Nadu,South,None,05-05-2037
5514,Customer_5514,Male,51,Chennai,Tamil Nadu,South,None,06-05-2037
5515,Customer_5515,Male,31,Chennai,Tamil Nadu,South,None,07-05-2037
5516,Customer_5516,Female,39,Pune,Maharashtra,West,None,08-05-2037
5517,Customer_5517,Male,33,Bengaluru,Karnataka,South,None,09-05-2037
5518,Customer_5518,Female,28,Bengaluru,Karnataka,South,None,10-05-2037
5519,Customer_5519,Male,31,Pune,Maharashtra,West,Prime,11-05-2037
5520,Customer_5520,Female,24,Mumbai,Maharashtra,West,None,12-05-2037
5521,Customer_5521,Male,22,Jaipur,Rajasthan,North,Prime,13-05-2037
5522,Customer_5522,Female,57,Ahmedabad,Gujarat,West,Prime,14-05-2037
5523,Customer_5523,Female,46,Bengaluru,Karnataka,South,Prime,15-05-2037
5524,Customer_5524,Female,34,Pune,Maharashtra,West,None,16-05-2037
5525,Customer_5525,Male,47,Lucknow,Uttar Pradesh,North,None,17-05-2037
5526,Customer_5526,Male,42,Delhi,Delhi,North,None,18-05-2037
5527,Customer_5527,Female,31,Kolkata,West Bengal,East,None,19-05-2037
