payment_id,order_id,payment_method,payment_status,paid_amount
524910,124910,Card,Success,1453.95
524911,124911,UPI,Success,1854.71
524912,124912,UPI,Success,1320.79
524913,124913,Wallet,Failed,0
524914,124914,UPI,Success,824.19
524915,124915,Wallet,Success,3115.6
524916,124916,NetBanking,Success,3138.91
524917,124917,Card,Success,3368.22
524918,124918,NetBanking,Success,907.31
524919,124919,Card,Success,3120.82
524920,124920,Wallet,Success,111.27
524921,124921,UPI,Success,553.44
524922,124922,UPI,Success,564.96
524923,124923,UPI,Success,1579.37
524924,124924,NetBanking,Success,173.3
524925,124925,UPI,Success,2286.64
524926,124926,Wallet,Success,243.2
524927,124927,UPI,Success,382.68
524928,124928,UPI,Success,1438.51
524929,124929,Card,Success,1664.07
524930,124930,COD,Success,3046.5
524931,124931,UPI,Success,2008.38
524932,124932,UPI,Success,1141.08
524933,124933,Wallet,Success,2271.31
524934,124934,UPI,Success,474.66
524935,124935,UPI,Success,1955.77
524936,124936,Wallet,Success,1378.58
524937,124937,COD,Success,539.47
524938,124938,UPI,Success,1776.49
524939,124939,Card,Success,2008.16
524940,124940,Wallet,Success,3676.19
524941,124941,Card,Failed,0
524942,124942,UPI,Success,916.09
524943,124943,UPI,Success,3904.13
524944,124944,NetBanking,Success,1124.34
524945,124945,NetBanking,Success,679.88
524946,124946,UPI,Success,75.08
524947,124947,Wallet,Success,2393.54
524948,124948,UPI,Success,301.62
524949,124949,UPI,Success,3531.99
524950,124950,UPI,Success,493.56
524951,124951,UPI,Success,1526.39
524952,124952,COD,Success,4553.67
524953,124953,UPI,Success,148.84
524954,124954,UPI,Success,948.8
524955,124955,UPI,Success,2597.27
524956,124956,Wallet,Success,1551.94
524957,124957,COD,Success,1003.6
524958,124958,UPI,Success,1371.88
524959,124959,Wallet,Success,1425.17
524960,124960,Card,Success,2725.03
524961,124961,UPI,Success,414.45
524962,124962,Wallet,Success,1403.05
524963,124963,UPI,Success,251.9
524964,124964,UPI,Success,815.29
524965,124965,UPI,Success,4132.67
524966,124966,UPI,Success,1503.91
524967,124967,UPI,Success,581.39
524968,124968,NetBanking,Success,2322.33
524969,124969,UPI,Success,2304.19
524970,124970,COD,Success,2723.63
524971,124971,Wallet,Success,304.1
524972,124972,UPI,Success,2412.8
524973,124973,UPI,Success,1112.72
524974,124974,Wallet,Success,740.06
524975,124975,Card,Success,935.75
524976,124976,UPI,Success,975.18
524977,124977,NetBanking,Success,433.23
524978,124978,Wallet,Success,2459.88
524979,124979,COD,Success,137.3
524980,124980,UPI,Success,2170.62
524981,124981,UPI,Success,3098.64
524982,124982,UPI,Failed,0
524983,124983,Wallet,Success,557.04
524984,124984,Wallet,Success,2550.46
524985,124985,NetBanking,Success,3558.5
524986,124986,COD,Success,134.78
524987,124987,NetBanking,Success,3450.27
524988,124988,Wallet,Success,709.65
524989,124989,UPI,Success,1285.41
524990,124990,Card,Success,2786.4
524991,124991,UPI,Success,2624.86
524992,124992,COD,Success,1354.03
524993,124993,UPI,Success,3993.84
524994,124994,UPI,Success,901.74
524995,124995,Wallet,Success,1130.31
524996,124996,COD,Success,2934.3
524997,124997,UPI,Success,3575.68
524998,124998,UPI,Success,331.7
524999,124999,UPI,Success,3288.91
525000,125000,UPI,Success,2842.65
525001,125001,NetBanking,Success,582.2
525002,125002,Card,Success,3160.34
525003,125003,COD,Success,1588.98
525004,125004,Card,Success,1031.86
525005,125005,UPI,Success,2407.42
525006,125006,UPI,Success,2000.77
525007,125007,Card,Failed,0
525008,125008,Card,Success,4082.99
525009,125009,UPI,Success,985.45
525010,125010,UPI,Success,51.83
525011,125011,Card,Failed,0
525012,125012,UPI,Success,3018.8
525013,125013,Card,Success,1222.87
525014,125014,UPI,Success,1280.69
525015,125015,UPI,Success,2632.01
525016,125016,UPI,Success,3686
525017,125017,UPI,Success,56.8
525018,125018,Wallet,Success,1376.1
525019,125019,COD,Success,569.65
525020,125020,Wallet,Success,653.15
525021,125021,UPI,Success,2606.36
525022,125022,Card,Success,2481.68
525023,125023,UPI,Success,1690.03
525024,125024,Card,Success,637.06
525025,125025,Wallet,Success,1169.15
525026,125026,Wallet,Success,1070.86
525027,125027,UPI,Success,2517.57
525028,125028,Wallet,Success,2564.3
525029,125029,Card,Success,882.39
525030,125030,NetBanking,Success,438.16
525031,125031,Wallet,Success,1126.81
525032,125032,UPI,Success,887.32
525033,125033,Card,Success,2894.14
525034,125034,Card,Success,2028.53
525035,125035,UPI,Success,2209.83
525036,125036,UPI,Success,2071.58
525037,125037,Wallet,Success,2000.01
525038,125038,UPI,Success,175.35
525039,125039,UPI,Success,584.67
525040,125040,Wallet,Failed,0
525041,125041,UPI,Success,93.07
525042,125042,UPI,Success,739.9
525043,125043,NetBanking,Success,3189.22
525044,125044,NetBanking,Success,2120.1
525045,125045,NetBanking,Success,869.26
525046,125046,Card,Success,209.83
525047,125047,Card,Success,505.25
525048,125048,Card,Success,3517.84
525049,125049,UPI,Success,1876.62
525050,125050,Card,Success,2647.35
525051,125051,NetBanking,Success,2278.05
525052,125052,Card,Success,515.47
525053,125053,Card,Success,1319.16
525054,125054,Wallet,Failed,0
525055,125055,NetBanking,Success,2625.56
525056,125056,Card,Success,2178.73
525057,125057,NetBanking,Success,4643.62
525058,125058,Wallet,Success,1456.75
525059,125059,Card,Success,2890.08
525060,125060,UPI,Success,1373.09
525061,125061,UPI,Success,3315.9
525062,125062,Card,Success,338.3
525063,125063,Card,Success,1094.31
525064,125064,Card,Success,107.96
525065,125065,Card,Success,1280.91
525066,125066,NetBanking,Success,723.87
525067,125067,Card,Success,1546.25
525068,125068,UPI,Success,236.54
525069,125069,UPI,Success,774.54
525070,125070,Card,Success,3470.37
525071,125071,NetBanking,Success,753.2
525072,125072,UPI,Success,3113.44
525073,125073,NetBanking,Success,477.61
525074,125074,UPI,Success,285.95
525075,125075,Wallet,Success,482.72
525076,125076,UPI,Refunded,0
525077,125077,UPI,Success,457.68
525078,125078,UPI,Success,364.01
525079,125079,UPI,Success,1680.41
525080,125080,UPI,Success,644.05
525081,125081,UPI,Success,407.94
525082,125082,UPI,Success,1511.25
525083,125083,UPI,Success,2070.73
525084,125084,Card,Success,2133.46
525085,125085,UPI,Success,1449.66
525086,125086,UPI,Success,681.39
525087,125087,Wallet,Success,1231.53
525088,125088,UPI,Success,3843.22
525089,125089,NetBanking,Success,2727.92
525090,125090,Card,Success,3918.68
525091,125091,UPI,Success,2498.11
525092,125092,Card,Success,507.1
525093,125093,NetBanking,Success,63.67
525094,125094,Card,Success,2074.14
525095,125095,NetBanking,Success,2258.09
525096,125096,COD,Success,1446.34
525097,125097,Card,Success,3205.94
525098,125098,NetBanking,Success,408.86
525099,125099,COD,Success,1890.76
525100,125100,UPI,Success,363.26
525101,125101,UPI,Success,96.77
525102,125102,Card,Success,1452.57
525103,125103,UPI,Failed,0
525104,125104,UPI,Success,1048.35
525105,125105,UPI,Success,1932.2
525106,125106,UPI,Success,1181.84
525107,125107,NetBanking,Failed,0
525108,125108,UPI,Success,1162.5
525109,125109,UPI,Success,816.73
525110,125110,COD,Success,3975.89
525111,125111,UPI,Success,1757.29
525112,125112,Card,Success,611.73
525113,125113,Wallet,Success,2426.84
525114,125114,UPI,Success,850.66
525115,125115,COD,Failed,0
525116,125116,Wallet,Success,746.44
525117,125117,UPI,Success,1045.7
525118,125118,NetBanking,Success,3281.67
525119,125119,NetBanking,Success,429.72
525120,125120,Wallet,Success,3930.94
525121,125121,UPI,Success,1855.29
525122,125122,UPI,Success,2640.97
525123,125123,UPI,Failed,0
525124,125124,UPI,Success,489.7
525125,125125,NetBanking,Success,511.4
525126,125126,Wallet,Success,1815.07
525127,125127,Card,Success,2239.95
525128,125128,UPI,Success,3064.81
525129,125129,Wallet,Success,505.71
525130,125130,Wallet,Success,1497.49
525131,125131,UPI,Failed,0
525132,125132,UPI,Success,1665.1
525133,125133,Card,Refunded,0
525134,125134,Card,Success,815.21
525135,125135,Card,Success,999.71
525136,125136,UPI,Success,595.82
525137,125137,NetBanking,Success,728.03
525138,125138,UPI,Success,255.42
525139,125139,NetBanking,Success,1368.06
525140,125140,UPI,Success,1140.12
525141,125141,Card,Success,1319.98
525142,125142,COD,Success,90.81
525143,125143,UPI,Success,1708.12
525144,125144,COD,Success,1677.95
525145,125145,UPI,Success,3316.22
525146,125146,NetBanking,Success,2769.58
525147,125147,COD,Refunded,0
525148,125148,UPI,Success,173.56
525149,125149,Card,Success,2863.65
525150,125150,Card,Success,124.77
525151,125151,UPI,Success,128.66
525152,125152,Wallet,Success,3093.64
525153,125153,Card,Success,3797.05
525154,125154,Card,Success,1805.68
525155,125155,UPI,Success,3148.34
525156,125156,COD,Failed,0
525157,125157,UPI,Success,3897.33
525158,125158,UPI,Success,377.97
525159,125159,UPI,Success,1707.21
525160,125160,NetBanking,Success,2026.48
525161,125161,UPI,Success,1285.67
525162,125162,Wallet,Success,2039.4
525163,125163,UPI,Success,1842.71
525164,125164,UPI,Refunded,0
525165,125165,NetBanking,Success,1213.11
525166,125166,Wallet,Success,1511.68
525167,125167,COD,Refunded,0
525168,125168,UPI,Success,3742.59
525169,125169,UPI,Success,81.86
525170,125170,Wallet,Success,1373.84
525171,125171,UPI,Failed,0
525172,125172,UPI,Success,1537.96
525173,125173,UPI,Success,1501.83
525174,125174,NetBanking,Success,1726.92
525175,125175,UPI,Success,1107.23
525176,125176,Card,Success,2544.36
525177,125177,UPI,Success,299.64
525178,125178,Card,Success,445.67
525179,125179,Wallet,Success,963.02
525180,125180,UPI,Success,2609.15
525181,125181,UPI,Success,419.66
525182,125182,COD,Success,2316.95
525183,125183,Wallet,Success,1092.72
525184,125184,UPI,Success,1261.17
525185,125185,UPI,Failed,0
525186,125186,NetBanking,Failed,0
525187,125187,UPI,Success,2563.48
525188,125188,UPI,Success,126.41
525189,125189,UPI,Success,1493.77
525190,125190,UPI,Success,3227.06
525191,125191,Wallet,Success,716.95
525192,125192,COD,Success,1620.74
525193,125193,Wallet,Success,1344.77
525194,125194,UPI,Success,776.66
525195,125195,Wallet,Success,1009.63
525196,125196,UPI,Success,2056.69
525197,125197,NetBanking,Success,3267.59
525198,125198,UPI,Success,1533.76
525199,125199,COD,Success,2652.39
525200,125200,UPI,Refunded,0
525201,125201,UPI,Success,104.06
525202,125202,Card,Success,2293.27
525203,125203,Wallet,Success,2854.79
525204,125204,Wallet,Success,306.51
525205,125205,UPI,Success,2009.53
525206,125206,UPI,Success,151.74
525207,125207,UPI,Success,1031.07
525208,125208,Wallet,Success,130.13
525209,125209,UPI,Success,2930.97
525210,125210,COD,Success,1830.31
525211,125211,Wallet,Success,3425.3
525212,125212,UPI,Refunded,0
525213,125213,COD,Success,3811.9
525214,125214,UPI,Success,2054.69
525215,125215,NetBanking,Success,1939.81
525216,125216,UPI,Success,3720.8
525217,125217,Card,Success,2500.01
525218,125218,UPI,Success,153.86
525219,125219,NetBanking,Success,464.13
525220,125220,UPI,Failed,0
525221,125221,UPI,Success,664.63
525222,125222,COD,Success,268.18
525223,125223,Card,Success,726.53
525224,125224,COD,Success,1834.17
525225,125225,UPI,Success,4474.24
525226,125226,NetBanking,Success,2051.24
525227,125227,Wallet,Success,572.74
525228,125228,NetBanking,Success,2300.95
525229,125229,Card,Success,581.22
525230,125230,COD,Success,874.07
525231,125231,UPI,Success,2853.52
525232,125232,UPI,Success,787.39
525233,125233,UPI,Success,76.37
525234,125234,Card,Success,887.31
525235,125235,COD,Success,2672.82
525236,125236,UPI,Success,474.84
525237,125237,UPI,Success,2387.83
525238,125238,UPI,Success,499.95
525239,125239,UPI,Success,3308.55
525240,125240,UPI,Success,2015.69
525241,125241,Wallet,Success,2781.25
525242,125242,UPI,Success,628.52
525243,125243,UPI,Failed,0
525244,125244,COD,Success,369.12
525245,125245,UPI,Success,3968.41
525246,125246,UPI,Success,2753.6
525247,125247,Wallet,Success,2207.23
525248,125248,Wallet,Success,811.89
525249,125249,COD,Success,2763.96
525250,125250,Card,Success,867.34
525251,125251,Wallet,Success,2588.53
525252,125252,Wallet,Success,530.75
525253,125253,NetBanking,Success,2664.57
525254,125254,UPI,Success,2129.78
525255,125255,UPI,Success,1498.63
525256,125256,UPI,Success,1369.52
525257,125257,UPI,Success,2028.13
525258,125258,NetBanking,Success,2075.4
525259,125259,UPI,Success,1934
525260,125260,UPI,Success,164.35
525261,125261,Card,Success,714.1
525262,125262,UPI,Success,1672.18
525263,125263,Wallet,Success,2213.77
525264,125264,UPI,Success,604.75
525265,125265,UPI,Success,1320.03
525266,125266,Wallet,Success,1320.8
525267,125267,UPI,Success,1749.96
525268,125268,NetBanking,Success,407.69
525269,125269,UPI,Success,1122.21
525270,125270,UPI,Success,1305.9
525271,125271,Card,Success,148.95
525272,125272,Card,Success,2667.4
525273,125273,NetBanking,Success,757.07
525274,125274,Card,Success,507.23
525275,125275,Card,Success,1925.18
525276,125276,UPI,Success,766.29
525277,125277,Wallet,Success,323.74
525278,125278,UPI,Success,2690.65
525279,125279,Card,Success,890.44
525280,125280,Wallet,Success,2095.61
525281,125281,UPI,Success,964.04
525282,125282,UPI,Success,403.28
525283,125283,UPI,Success,2303.56
525284,125284,UPI,Success,127.83
525285,125285,UPI,Success,2816.75
525286,125286,Card,Success,3029.14
525287,125287,UPI,Success,1092.46
525288,125288,UPI,Success,1349.58
525289,125289,NetBanking,Success,2197.07
525290,125290,COD,Success,2022.18
525291,125291,UPI,Success,673.29
525292,125292,UPI,Success,1945.94
525293,125293,UPI,Success,3317.06
525294,125294,UPI,Success,3990.37
525295,125295,UPI,Success,2409.04
525296,125296,UPI,Success,2676.27
525297,125297,Card,Success,1950.27
525298,125298,NetBanking,Success,532.12
525299,125299,UPI,Success,1601.21
525300,125300,UPI,Success,1354.62
525301,125301,UPI,Success,3158.85
525302,125302,Card,Success,1996.92
525303,125303,UPI,Success,957.98
525304,125304,UPI,Success,2435.07
525305,125305,UPI,Success,425.22
525306,125306,Card,Refunded,0
525307,125307,COD,Success,2210.84
525308,125308,UPI,Success,2349.84
525309,125309,UPI,Failed,0
525310,125310,UPI,Success,688.78
525311,125311,UPI,Success,281.52
525312,125312,UPI,Failed,0
525313,125313,UPI,Success,594.92
525314,125314,Wallet,Success,3350.16
525315,125315,NetBanking,Success,1737.72
525316,125316,Wallet,Success,1853.94
525317,125317,NetBanking,Success,2729.38
525318,125318,COD,Success,1051.4
525319,125319,UPI,Success,1867.68
525320,125320,Card,Success,3310.89
525321,125321,Wallet,Success,312.65
525322,125322,UPI,Success,411.98
525323,125323,Wallet,Success,2121.87
525324,125324,UPI,Failed,0
525325,125325,Card,Success,846.36
525326,125326,UPI,Success,3745.89
525327,125327,UPI,Success,2679.99
525328,125328,UPI,Success,682.26
525329,125329,Card,Success,2804.3
525330,125330,UPI,Success,3008.24
525331,125331,UPI,Success,409.98
525332,125332,NetBanking,Success,3428.76
525333,125333,UPI,Success,2055
525334,125334,Card,Success,1217.31
525335,125335,Wallet,Success,860.98
525336,125336,UPI,Success,1735.76
525337,125337,Card,Failed,0
525338,125338,NetBanking,Success,2891.84
525339,125339,Wallet,Success,3180.68
525340,125340,UPI,Success,1623
525341,125341,UPI,Success,1834.33
525342,125342,UPI,Success,2553.76
525343,125343,NetBanking,Failed,0
525344,125344,UPI,Failed,0
525345,125345,Card,Success,2126.91
525346,125346,Card,Success,3029.02
525347,125347,UPI,Success,2684.28
525348,125348,UPI,Success,600.32
525349,125349,Wallet,Success,1444.94
525350,125350,COD,Failed,0
525351,125351,UPI,Success,1148.54
525352,125352,NetBanking,Success,1271.39
525353,125353,Wallet,Success,1134.77
525354,125354,Card,Success,4612.77
525355,125355,UPI,Success,3439.29
525356,125356,UPI,Success,3392
525357,125357,Card,Success,1485.75
525358,125358,UPI,Success,1162
525359,125359,NetBanking,Success,539.31
525360,125360,UPI,Success,3111.46
525361,125361,Wallet,Success,156.12
525362,125362,Wallet,Success,2499.52
525363,125363,Wallet,Success,1119.76
525364,125364,UPI,Success,1558.07
525365,125365,NetBanking,Success,1945.75
525366,125366,UPI,Success,102.65
525367,125367,Card,Success,2812.3
525368,125368,Card,Success,3053.14
525369,125369,Card,Success,1441.45
525370,125370,Card,Success,3415.69
525371,125371,Wallet,Success,1169.13
525372,125372,Wallet,Success,1067.54
525373,125373,UPI,Success,3267.26
525374,125374,COD,Success,290.65
525375,125375,Card,Success,2718.65
525376,125376,UPI,Failed,0
525377,125377,Wallet,Success,301.81
525378,125378,Card,Success,1116.34
525379,125379,UPI,Success,3132.38
525380,125380,NetBanking,Success,1530.95
525381,125381,Card,Success,3179.68
525382,125382,Wallet,Success,2487.49
525383,125383,UPI,Success,920.13
525384,125384,UPI,Success,3181.4
525385,125385,Wallet,Success,1601.79
525386,125386,UPI,Success,2878.41
525387,125387,Card,Success,151.14
525388,125388,NetBanking,Failed,0
525389,125389,UPI,Success,3290.17
525390,125390,UPI,Success,1102.18
525391,125391,UPI,Success,3389.06
525392,125392,UPI,Success,1296.22
525393,125393,UPI,Success,1898.4
525394,125394,UPI,Success,2301.42
525395,125395,UPI,Refunded,0
525396,125396,UPI,Success,3446.39
525397,125397,Wallet,Success,119.25
525398,125398,Wallet,Success,1873.03
525399,125399,UPI,Success,187.22
525400,125400,UPI,Success,465.64
525401,125401,Card,Success,1463.81
525402,125402,NetBanking,Success,2376.34
525403,125403,COD,Success,249.75
525404,125404,UPI,Success,1634.12
525405,125405,UPI,Success,2510.99
525406,125406,Wallet,Success,3008.1
525407,125407,UPI,Success,4408.36
525408,125408,UPI,Success,681.98
525409,125409,Card,Success,693.56
525410,125410,COD,Failed,0
525411,125411,NetBanking,Success,350.11
525412,125412,Card,Success,2510.58
525413,125413,Card,Success,2012.44
525414,125414,Card,Refunded,0
525415,125415,UPI,Success,60.69
525416,125416,UPI,Success,2423.66
525417,125417,NetBanking,Success,174.49
525418,125418,UPI,Success,281.78
525419,125419,UPI,Success,3129.62
525420,125420,UPI,Success,1442.89
525421,125421,Wallet,Success,1385.34
525422,125422,Wallet,Success,1036.45
525423,125423,UPI,Failed,0
525424,125424,COD,Success,522.63
525425,125425,NetBanking,Success,3425.09
525426,125426,UPI,Success,2101.12
525427,125427,Card,Success,1535.99
525428,125428,COD,Success,1235.78
525429,125429,Card,Success,1584.49
525430,125430,NetBanking,Success,302.75
525431,125431,UPI,Success,331.39
525432,125432,UPI,Success,1576.7
525433,125433,Wallet,Success,1411.69
525434,125434,UPI,Success,1430.48
525435,125435,UPI,Success,472.16
525436,125436,UPI,Success,2314.67
525437,125437,UPI,Success,1505.48
525438,125438,UPI,Success,1018.74
525439,125439,Card,Success,1591.22
525440,125440,Card,Success,1456.94
525441,125441,UPI,Success,3682.73
525442,125442,UPI,Success,803.25
525443,125443,UPI,Success,220.76
525444,125444,Wallet,Success,2710.48
525445,125445,Card,Refunded,0
525446,125446,Card,Success,1480.32
525447,125447,COD,Success,2741.52
525448,125448,COD,Success,3205.4
525449,125449,UPI,Success,835.67
525450,125450,Card,Success,589.67
525451,125451,UPI,Success,356.45
525452,125452,UPI,Success,1230.37
525453,125453,UPI,Success,1746.37
525454,125454,Card,Success,2731.14
525455,125455,UPI,Success,1394.08
525456,125456,UPI,Success,308.78
525457,125457,Card,Success,901.45
525458,125458,UPI,Success,674.65
525459,125459,UPI,Success,167.14
525460,125460,Card,Success,3762.95
525461,125461,Wallet,Success,2493.24
525462,125462,UPI,Success,3269.67
525463,125463,UPI,Success,1702.65
525464,125464,COD,Success,4642.93
525465,125465,UPI,Success,2852.98
525466,125466,Wallet,Success,1755.56
525467,125467,Card,Success,629.95
525468,125468,UPI,Success,2676.33
525469,125469,Wallet,Success,1995.82
525470,125470,UPI,Success,1804.16
525471,125471,Wallet,Success,798.89
525472,125472,Card,Success,3418.11
525473,125473,UPI,Success,515.64
525474,125474,NetBanking,Success,806.52
525475,125475,UPI,Success,600.84
525476,125476,UPI,Success,3433.69
525477,125477,Wallet,Success,315.25
525478,125478,Wallet,Success,236.65
525479,125479,Card,Success,6502.08
525480,125480,UPI,Success,838.34
525481,125481,UPI,Success,1066.35
525482,125482,Card,Success,1899.07
525483,125483,UPI,Success,3455.69
525484,125484,Card,Success,516.35
525485,125485,Card,Success,163.75
525486,125486,UPI,Success,87.21000000000001
525487,125487,UPI,Success,1590.97
525488,125488,Card,Success,3948.71
525489,125489,Wallet,Success,2231.39
525490,125490,UPI,Success,1887.53
525491,125491,Card,Failed,0
525492,125492,UPI,Success,2594.35
525493,125493,UPI,Success,2350.67
525494,125494,UPI,Success,2499.42
525495,125495,UPI,Success,203.49
525496,125496,UPI,Success,3207.83
525497,125497,UPI,Success,891.44
525498,125498,UPI,Success,603.16
525499,125499,UPI,Success,89.78
525500,125500,COD,Success,2107.68
525501,125501,Card,Success,2416.4
525502,125502,UPI,Success,1934.82
525503,125503,NetBanking,Success,3686.65
525504,125504,Card,Success,2115.74
525505,125505,UPI,Success,1207.81
525506,125506,UPI,Success,960.81
525507,125507,Card,Success,3176.54
525508,125508,NetBanking,Success,2317.32
525509,125509,Card,Success,2357.59
525510,125510,UPI,Success,2586.2
525511,125511,UPI,Success,2411.96
525512,125512,UPI,Success,1479.44
525513,125513,UPI,Success,636.88
525514,125514,UPI,Success,1775.57
525515,125515,UPI,Success,1793.55
525516,125516,NetBanking,Success,1105.23
525517,125517,COD,Success,2719.71
525518,125518,Wallet,Success,935.31
525519,125519,Card,Success,2149.53
525520,125520,UPI,Success,1648.36
525521,125521,Card,Success,2435.52
525522,125522,UPI,Success,1182.72
525523,125523,Card,Success,2339.85
525524,125524,Wallet,Success,759.86
525525,125525,Card,Success,329.12
525526,125526,Wallet,Success,605.17
525527,125527,Wallet,Success,1410.14
525528,125528,Wallet,Success,1078.3
525529,125529,UPI,Success,499.92
525530,125530,UPI,Success,71.62
525531,125531,UPI,Success,921.07
525532,125532,Card,Success,4769.93
525533,125533,NetBanking,Success,2058.56
525534,125534,UPI,Success,1522.61
525535,125535,UPI,Success,1138.05
525536,125536,Card,Success,1202.95
525537,125537,Wallet,Success,353.37
525538,125538,Card,Success,2396.73
525539,125539,Wallet,Success,188.46
525540,125540,UPI,Success,3879.7
525541,125541,UPI,Success,1134.07
525542,125542,Card,Success,1901.54
525543,125543,UPI,Success,461.78
525544,125544,NetBanking,Success,80.3
525545,125545,UPI,Success,1325.8
525546,125546,Card,Success,3355.1
525547,125547,NetBanking,Success,1627
525548,125548,NetBanking,Success,855.15
525549,125549,Card,Success,517.54
525550,125550,Wallet,Success,775.52
525551,125551,Card,Success,2990.24
525552,125552,UPI,Success,700.98
525553,125553,Wallet,Success,974.67
525554,125554,Card,Success,1319.93
525555,125555,UPI,Success,3352.18
525556,125556,UPI,Success,672.83
525557,125557,UPI,Refunded,0
525558,125558,UPI,Success,73.17
525559,125559,Card,Success,873.06
525560,125560,COD,Success,2609.04
525561,125561,UPI,Success,762.08
525562,125562,UPI,Success,342.05
525563,125563,Card,Success,553.11
525564,125564,COD,Success,1773.42
525565,125565,UPI,Success,1431.73
525566,125566,Card,Success,552.75
525567,125567,NetBanking,Success,1084.27
525568,125568,Wallet,Success,979.11
525569,125569,Wallet,Success,3666.53
525570,125570,UPI,Success,1429.39
525571,125571,COD,Success,760.74
525572,125572,Card,Success,2325.23
525573,125573,UPI,Success,1333.27
525574,125574,Card,Success,2218.95
525575,125575,UPI,Success,905.29
525576,125576,COD,Success,1803.36
525577,125577,COD,Refunded,0
525578,125578,NetBanking,Success,1065.23
525579,125579,UPI,Failed,0
525580,125580,Card,Success,856.02
525581,125581,UPI,Success,585.6
525582,125582,Card,Success,1293.97
525583,125583,UPI,Success,204.21
525584,125584,Card,Success,1207.78
525585,125585,UPI,Success,1915.44
525586,125586,UPI,Success,1797.99
525587,125587,Wallet,Success,81.13
525588,125588,Card,Success,4946.66
525589,125589,UPI,Failed,0
525590,125590,Card,Success,842.05
525591,125591,Card,Success,964.57
525592,125592,UPI,Success,1643.06
525593,125593,UPI,Success,1599.51
525594,125594,Wallet,Success,3158.46
525595,125595,UPI,Success,1111
525596,125596,Card,Failed,0
525597,125597,NetBanking,Failed,0
525598,125598,Card,Success,300.33
525599,125599,Card,Success,1159.85
525600,125600,UPI,Success,1488.14
525601,125601,UPI,Success,1040.67
525602,125602,COD,Refunded,0
525603,125603,NetBanking,Success,2757.01
525604,125604,Card,Success,1272.23
525605,125605,Wallet,Success,690.32
525606,125606,Card,Success,610.5
525607,125607,Wallet,Success,103.13
525608,125608,COD,Success,507.08
525609,125609,Card,Success,1739.33
525610,125610,NetBanking,Success,897.23
525611,125611,UPI,Success,2095.17
525612,125612,Card,Success,1639.36
525613,125613,Wallet,Success,3000.97
525614,125614,Card,Success,2449.33
525615,125615,COD,Success,2948.26
525616,125616,Card,Success,1089.83
525617,125617,UPI,Success,1440.98
525618,125618,Wallet,Success,1352.3
525619,125619,NetBanking,Success,531.97
525620,125620,UPI,Success,1336.12
525621,125621,Wallet,Success,1891.09
525622,125622,UPI,Success,1801.32
525623,125623,UPI,Success,3514.75
525624,125624,Card,Success,3228.55
525625,125625,Card,Success,505.85
525626,125626,UPI,Success,2175.38
525627,125627,UPI,Success,1388.94
525628,125628,NetBanking,Success,2411.33
525629,125629,UPI,Success,2526.18
525630,125630,UPI,Success,2017.97
525631,125631,Wallet,Success,3367.05
525632,125632,NetBanking,Refunded,0
525633,125633,Wallet,Success,2392.4
525634,125634,UPI,Success,402.51
525635,125635,UPI,Success,2556.44
525636,125636,UPI,Success,173.43
525637,125637,UPI,Failed,0
525638,125638,UPI,Success,3433.09
525639,125639,UPI,Success,3368.24
525640,125640,Wallet,Success,2985.14
525641,125641,UPI,Success,1765.9
525642,125642,NetBanking,Success,1540.54
525643,125643,UPI,Success,2476.87
525644,125644,UPI,Success,895.87
525645,125645,UPI,Success,1197.9
525646,125646,Wallet,Success,1771.06
525647,125647,UPI,Success,2087.4
525648,125648,UPI,Success,495.51
525649,125649,Wallet,Success,1184.74
525650,125650,COD,Failed,0
525651,125651,COD,Success,3106.2
525652,125652,UPI,Success,1348.73
525653,125653,Wallet,Success,1958.44
525654,125654,UPI,Failed,0
525655,125655,UPI,Success,100.61
525656,125656,NetBanking,Success,2576.03
525657,125657,Card,Success,3593.83
525658,125658,UPI,Success,2872.62
525659,125659,UPI,Success,1603.94
525660,125660,NetBanking,Success,320.26
525661,125661,UPI,Success,754.31
525662,125662,NetBanking,Success,3602.9
525663,125663,UPI,Failed,0
525664,125664,UPI,Success,604.21
525665,125665,Card,Success,185.51
525666,125666,Wallet,Success,3134.83
525667,125667,UPI,Success,441.8
525668,125668,UPI,Success,1552.84
525669,125669,UPI,Success,825.71
525670,125670,UPI,Success,2656.12
525671,125671,UPI,Success,2156.71
525672,125672,UPI,Success,2216.81
525673,125673,Wallet,Success,1595.62
525674,125674,UPI,Failed,0
525675,125675,COD,Success,1463.16
525676,125676,UPI,Success,1308.56
525677,125677,UPI,Success,3039.23
525678,125678,COD,Success,514.0699999999999
525679,125679,Card,Success,3133.49
525680,125680,UPI,Success,1009.16
525681,125681,UPI,Success,1967.67
525682,125682,NetBanking,Refunded,0
525683,125683,UPI,Success,3044.3
525684,125684,NetBanking,Success,1993.69
525685,125685,Card,Success,428.77
525686,125686,UPI,Success,479.99
525687,125687,UPI,Success,1491.1
525688,125688,Card,Success,2274.6
525689,125689,UPI,Success,2741.93
525690,125690,UPI,Success,1092.4
525691,125691,UPI,Success,2553.32
525692,125692,UPI,Success,3074.26
525693,125693,UPI,Success,3174.63
525694,125694,UPI,Success,178.14
525695,125695,Wallet,Success,1544.49
525696,125696,UPI,Success,1491.55
525697,125697,UPI,Success,1950.26
525698,125698,Card,Success,1829.04
525699,125699,Card,Refunded,0
525700,125700,Wallet,Success,3109.38
